Player Name,Player Number,Position,Height,Weight,Birth Year,Hometown,Home State,School,Passing Yards,Passing Comp,Passing Att,Passing Pct,Passing TD,Passing Int,Passing Long,Passing Rating,Rushing Yards,Rushing Carries,Rushing Long,Rushing TD,Receiving Yards,Receiving Rec,Receiving Long,Receiving TD,Tackles Solo,Tackles Assists,Tackles For Loss,Sacks,Forced Fumbles,Interceptions,Interception Return Yards,Interception Return Long,Interception Return TD,Fumble Recoveries,Fumble Return Yards,Fumble Return Long,Fumble Return TD,Pass Deflections,Blocked Kicks and Punts,Kickoff Returns,Kickoff Returns Yards,Kickoff Returns Long,Kickoff Returns TD,Punt Returns,Punt Return Yards,Punt Return Long,Punt Return TD,Punts,Punting Yards,Punting Touchbacks,Punting Long,Touchdowns,Field Goals,Field Goal Att,Field Goal Long,PAT Kicks,PAT Kicks Att,Safeties,PAT Conversions
Kristen London,0,DB,5-9,165,NR,Atlanta,GA,University of Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Rasan Gore,1,QB,5-7,150,NR,Lacey,WA,Highline,224,18,36,50,0,0,NR,69.7,12,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasmine Thomas,2,DB,5-4,138,NR,Chicago,IL,Arizona Christian University,0,0,0,0,0,0,0,0,0,0,0,0,34,4,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Shucoya Thomas,3,WR,5-4,130,NR,Houston,TX,UTSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,141,0,40,0,0,0,0,0,0,0,0
DAjah Scott,4,RB,5-7,165,NR,Washington,DC,Black Hawk College,0,0,0,0,0,0,0,0,126,25,30,2,288,15,67,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Shavonne Verdree,5,DB,5-6,154,NR,Decatur,GA,Georgia State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tori Tagaloa,6,QB,5-10,180,NR,Las Cruses,NM,Eastern New Mexico University,284,37,84,44,5,1,NR,67.8,15,16,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Daziah Green,7,WR,5-1,110,NR,Canton,OH,University of Akron,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyhle Jamerson,8,WR,5-8,185,NR,Houston,TX,Harvard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kesha Smith,10,WR,5-5,175,NR,Houston,TX,Oak Hill Academy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
