Player Name,Player Number,Position,Height,Weight,Birth Year,Hometown,Home State,School,Passing Yards,Passing Comp,Passing Att,Passing Pct,Passing TD,Passing Int,Passing Long,Passing Rating,Rushing Yards,Rushing Carries,Rushing Long,Rushing TD,Receiving Yards,Receiving Rec,Receiving Long,Receiving TD,Tackles Solo,Tackles Assists,Tackles For Loss,Sacks,Forced Fumbles,Interceptions,Interception Return Yards,Interception Return Long,Interception Return TD,Fumble Recoveries,Fumble Return Yards,Fumble Return Long,Fumble Return TD,Pass Deflections,Blocked Kicks and Punts,Kickoff Returns,Kickoff Returns Yards,Kickoff Returns Long,Kickoff Returns TD,Punt Returns,Punt Return Yards,Punt Return Long,Punt Return TD,Punts,Punting Yards,Punting Touchbacks,Punting Long,Touchdowns,Field Goals,Field Goal Att,Field Goal Long,PAT Kicks,PAT Kicks Att,Safeties,PAT Conversions
Michelle Oetjen,0,QB,5-9,150,NR,Reno,NV,NR,16,3,13,23.1,0,1,NR,7.5,0,4,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Brann,1,WR,5-9,180,NR,Reno,NV,NR,0,0,0,0,0,0,0,0,0,0,0,0,98,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NR,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0
Cindy Teitsma,3,DB,5-6,140,NR,Las Vegas,NV,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kayla Holbert,4,DB,5-1,165,NR,Las Vegas,NV,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malissa Miles,5,WR,5-9,170,NR,Los Angeles,CA,NR,0,0,0,0,0,0,0,0,0,0,0,0,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sigourney Gonzalez,6,QB,5-4,175,NR,West New York,NJ,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ariyanna Burns,7,DB,5-6,120,NR,Las Vegas,NV,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalyx Lewis,9,RB,5-5,140,NR,West Orange,NJ,NR,0,0,0,0,0,0,0,0,132,31,29,3,9,2,6,0,1,0,0,0,0,0,0,0,0,1,0,NR,0,0,0,4,67,25,0,2,19,11,0,0,0,0,0,3,0,0,0,0,0,0,0
Shawnee Phillips,10,QB,5-8,190,NR,San Francisco,CA,NR,130,13,38,34.2,0,4,NR,5.3,30,16,10,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Alysia Bisquera Dominguez,11,WR,5-3,102,NR,Santa Barbara,CA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thaycha Rodriguez,12,QB,5-8,180,NR,Patterson,NJ,NR,0,0,2,0,0,0,NR,39.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maha Hawwass,13,LB,5-5,160,NR,Las Vegas,NV,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christina Vollrath,14,WR,5-3,125,NR,Sacramento,CA,NR,0,0,0,0,0,0,0,0,0,1,NR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariah Makupson,15,LB,5-3,185,NR,Seattle,WA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alyssa Lorbiecki,16,DB,5-6,125,NR,Modesto,CA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahogany Gaines,18,LB,5-7,145,NR,Shelby,NC,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,5.5,1,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darion Mitchell,20,LB,5-2,172,NR,Lake Charles,LA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adriana Gutierrez,21,RB,5-1,145,NR,San Jose,CA,NR,0,0,0,0,0,0,0,0,510,104,21,4,0,1,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Sydney Holt,22,DB,5-3,170,NR,Federal Way,WA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer Ingargiolia,23,RB,5-4,190,NR,Colorado Springs,CO,NR,0,0,0,0,0,0,0,0,33,9,16,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NR,0,0,0,0,0,9,230,0,40,0,0,0,0,0,0,0,0
