Player Name,Player Number,Position,Height,Weight,Birth Year,Hometown,Home State,School,Passing Yards,Passing Comp,Passing Att,Passing Pct,Passing TD,Passing Int,Passing Long,Passing Rating,Rushing Yards,Rushing Carries,Rushing Long,Rushing TD,Receiving Yards,Receiving Rec,Receiving Long,Receiving TD,Tackles Solo,Tackles Assists,Tackles For Loss,Sacks,Forced Fumbles,Interceptions,Interception Return Yards,Interception Return Long,Interception Return TD,Fumble Recoveries,Fumble Return Yards,Fumble Return Long,Fumble Return TD,Pass Deflections,Blocked Kicks and Punts,Kickoff Returns,Kickoff Returns Yards,Kickoff Returns Long,Kickoff Returns TD,Punt Returns,Punt Return Yards,Punt Return Long,Punt Return TD,Punts,Punting Yards,Punting Touchbacks,Punting Long,Touchdowns,Field Goals,Field Goal Att,Field Goal Long,PAT Kicks,PAT Kicks Att,Safeties,PAT Conversions
Nichelle Blake,0,LB,5-4,155,1993,Washington,DC,U.S. Navy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,22,0,0,0,0,0,0,0,0
Britnee Sangalan,1,WR,5-3,135,1994,Washington,DC,UDC,0,0,0,0,0,0,0,0,0,0,0,0,53,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77,21,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Mackenzie Vest,2,WR,5-7,145,2003,Washington,DC,Dunbar High School,0,0,0,0,0,0,0,0,0,0,0,0,138,10,39,5,5,4,0,0,0,0,0,0,0,1,0,NR,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1
Tanaysa Henderson,3,DB,5-11,195,1994,Brooklyn,NY,Coppin State University,0,0,0,0,0,0,0,0,0,0,0,0,43,4,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cheri Gantt,4,RB,5-2,140,1990,Washington,DC,Virginia State University,0,0,0,0,0,0,0,0,286,50,21,2,9,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Tashaun Leigh,5,DB,5-8,145,1996,Hampton,VA,Norfolk State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1.5,0,0,1,6,6,0,2,86,86,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ebele Okonkwo,6,DL,5-6,230,1989,Clearwater,FL,GWU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley Clark,7,QB,5-10,170,1992,Richmond,CA,Howard University,442,35,89,39.3,8,1,56,80.8,42,7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Satoria Bell,8,WR,5-10,225,1990,Philadelphia,PA,Newman University,0,0,0,0,0,0,0,0,0,0,0,0,87,9,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
Myla Somerville,9,DB,5-6,145,1993,Loveville,MD,Bowie State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.5,0,0,6,85,47,0,2,33,33,0,6,0,1,10,10,0,2,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Johnson,10,S,5-9,155,NR,Lilburn,GA,University of Florida,0,0,0,0,0,0,0,0,0,1,NR,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,128,0,48,0,0,0,0,0,0,0,0
Monique Dingle,11,DB,5-2,135,1986,Washington,DC,Savannah College of Art and Design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennell Thomas,12,QB,5-5,190,1980,Clarksville,TN,University of Tennessee at Martin,431,33,79,41.8,7,3,51,73.3,15,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lashantel Wilson,13,LB,5-9,205,1984,Washington,DC,Old Dominion University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,1.5,0,0,0,0,0,0,1,0,NR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Delia Phlatts,14,LB,5-2,130,1986,Washington,DC,University of Miami (FL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keena Samuels,15,WR,5-6,150,1995,PG County,MD,Coppin State University,0,0,0,0,0,0,0,0,171,19,29,3,22,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,1,0,NR,0,0,0,0,0,3,0,0,0,0,0,0,0
Anastasia Bosques,17,LB,5-3,155,1987,Washington,DC,Woodland Job Corps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiara Ireland,20,DB,5-2,150,1988,Monroe,NC,Winston Salem State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karena Brooks,21,OL,5-7,200,1987,Washington,DC,Morgan State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramzeh Deen-Sie,22,LB,5-7,215,1992,Washington,DC,Bowie State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
