Player Name,Player Number,Position,Height,Weight,Birth Year,Hometown,Home State,School,Passing Yards,Passing Comp,Passing Att,Passing Pct,Passing TD,Passing Int,Passing Long,Passing Rating,Rushing Yards,Rushing Carries,Rushing Long,Rushing TD,Receiving Yards,Receiving Rec,Receiving Long,Receiving TD,Tackles Solo,Tackles Assists,Tackles For Loss,Sacks,Forced Fumbles,Interceptions,Interception Return Yards,Interception Return Long,Interception Return TD,Fumble Recoveries,Fumble Return Yards,Fumble Return Long,Fumble Return TD,Pass Deflections,Blocked Kicks and Punts,Kickoff Returns,Kickoff Returns Yards,Kickoff Returns Long,Kickoff Returns TD,Punt Returns,Punt Return Yards,Punt Return Long,Punt Return TD,Punts,Punting Yards,Punting Touchbacks,Punting Long,Touchdowns,Field Goals,Field Goal Att,Field Goal Long,PAT Kicks,PAT Kicks Att,Safeties,PAT Conversions
Miriah Lopez,1,WR,5-3,135,1994,Carrollton,TX,Texas State,0,0,0,0,0,0,0,0,17,3,15,0,99,8,33,0,11,18,1,0,0,2,25,25,0,0,0,0,0,4,0,5,85,31,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,2
Angie Hamilton,2,DB,5-6,150,1983,Cambridge,MA,Kennesaw State,0,0,0,0,0,0,0,0,117,29,34,1,0,0,0,0,4,12,1.5,0,1,2,3,NR,0,0,0,0,0,5,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0
Marissa Lopez,5,QB,5-5,145,1993,Dallas,TX,University of Texas,321,23,63,36.5,3,6,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Ricki Alex,6,S,5-11,150,1992,Navarre,FL,Florida University,0,0,5,0,0,0,NR,42.4,0,1,NR,0,117,6,33,1,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,1,0,0,0,0,0,0,1
Laurisa Hollenshed,7,LB,5-6,175,1988,Lancaster,CA,Antelope Valley High,7,1,3,33.3,7,0,7,42.4,0,1,NR,0,0,0,0,0,11.5,13,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanika Manning,8,DB,5-9,145,1979,Los Angeles,CA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,0.5,0,0,1,0,NR,0,0,0,0,0,0,0,2,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jazmin Gamble,9,LB,5-5,200,1990,Bakersfield,CA,Mt Diablo High,0,0,0,0,0,0,0,0,549,49,66,3,83,3,65,1,14,16,4,3,1,1,14,14,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
Jasmine McDonald,10,DB,5-4,165,1987,Redlands,CA,USC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alysia Dominguez,11,WR,5-3,115,1987,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis Dixon Fontaine,13,RB,5-3,121,1992,Miami,FL,Miami Dade College,0,0,0,0,0,0,0,0,28,8,10,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
