Player Name,Player Number,Position,Height,Weight,Birth Year,Hometown,Home State,School,Passing Yards,Passing Comp,Passing Att,Passing Pct,Passing TD,Passing Int,Passing Long,Passing Rating,Rushing Yards,Rushing Carries,Rushing Long,Rushing TD,Receiving Yards,Receiving Rec,Receiving Long,Receiving TD,Tackles Solo,Tackles Assists,Tackles For Loss,Sacks,Forced Fumbles,Interceptions,Interception Return Yards,Interception Return Long,Interception Return TD,Fumble Recoveries,Fumble Return Yards,Fumble Return Long,Fumble Return TD,Pass Deflections,Blocked Kicks and Punts,Kickoff Returns,Kickoff Returns Yards,Kickoff Returns Long,Kickoff Returns TD,Punt Returns,Punt Return Yards,Punt Return Long,Punt Return TD,Punts,Punting Yards,Punting Touchbacks,Punting Long,Touchdowns,Field Goals,Field Goal Att,Field Goal Long,PAT Kicks,PAT Kicks Att,Safeties,PAT Conversions
Melina Malaxos,26,RB,4-11,110,2001,Stockholm,Sweden,NR,0,0,0,0,0,0,0,0,280,40,31,2,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Adriana Gutierrez,27,RB,5-1,135,1997,San Diego,CA,San Diego State University,0,0,0,0,0,0,0,0,578,103,49,8,55,9,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,21,0,3,58,34,0,0,0,0,0,10,0,0,0,0,0,0,1
Kim Cade-Henry,29,OL,5-3,188,1979,Los Angeles,CA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christin Stoll,32,WR,5-8,170,1984,Fallbrook,CA,Palomar College,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasmyn Chachrelle Nguyen,33,LB,NR,NR,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,2,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernadette Gambino,34,WR,5-4,125,1964,Brooklyn,NY,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merci Scott,35,RB,NR,NR,1997,Rockford,IL,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,1,1,12,NR,0,1,0,NR,1,3,1,0,0,0,0,1,21,21,1,0,0,0,0,2,0,0,0,0,0,0,0
Joann Mae Glasper Mamuyac,36,DL,5-4,200,1988,San Diego,CA,Arizona State University Alumni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Tyler,39,LB,NR,NR,1990,San Diego,CA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,3,2,3,0,0,0,0,4,0,NR,1,0,0,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Katherine Ott Hicks,41,WR,5-6,145,1976,San Diego,CA,Smith College,0,0,0,0,0,0,0,0,3,1,3,0,49,9,14,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
