Player Name,Player Number,Position,Height,Weight,Birth Year,Hometown,Home State,School,Passing Yards,Passing Comp,Passing Att,Passing Pct,Passing TD,Passing Int,Passing Long,Passing Rating,Rushing Yards,Rushing Carries,Rushing Long,Rushing TD,Receiving Yards,Receiving Rec,Receiving Long,Receiving TD,Tackles Solo,Tackles Assists,Tackles For Loss,Sacks,Forced Fumbles,Interceptions,Interception Return Yards,Interception Return Long,Interception Return TD,Fumble Recoveries,Fumble Return Yards,Fumble Return Long,Fumble Return TD,Pass Deflections,Blocked Kicks and Punts,Kickoff Returns,Kickoff Returns Yards,Kickoff Returns Long,Kickoff Returns TD,Punt Returns,Punt Return Yards,Punt Return Long,Punt Return TD,Punts,Punting Yards,Punting Touchbacks,Punting Long,Touchdowns,Field Goals,Field Goal Att,Field Goal Long,PAT Kicks,PAT Kicks Att,Safeties,PAT Conversions
Victoria Nichols,0,WR,5-5,143,1992,Kansas City,MO,Ruskin High School,0,0,0,0,0,0,0,0,0,0,0,0,117,6,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,63,23,0,1,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaquela Stewart,1,RB,5-0,120,1992,Kansas City,MO,Kansas Christian College,0,0,0,0,0,0,0,0,0,0,0,0,31,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevanna Berryman,3,RB,5-5,212,1995,Lynchburg,VA,E.C. Glass High School,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Beckham,4,LB,5-6,170,1989,Saint Louis,MO,UCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Rhodes,5,DB,5-6,140,NR,Kansas City,MO,Longview Community College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cierra Childress,6,DB,NR,NR,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheila Sickau,7,K,5-8,140,1988,Eden,NY,Canisius College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauren Crouch,8,QB,5-5,130,1996,Bellevue,NE,University of Louisiana Monroe,103,16,43,37.2,0,5,NR,6,9,15,11,0,21,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.J. Johnson,9,DB,5-2,117,NR,Los Angeles,CA,Park University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasha Johnson-Rivers,10,RB,5-4,215,1997,Columbus,OH,Dublin Coffman High,0,0,0,0,0,0,0,0,50,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trish Stephens,11,DB,5-6,140,1987,Warrensburg,MO,University of Central Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,1,0,NR,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keshia Ray,12,LB,5-6,180,1990,Kansas City,MO,Penn Valley Community,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shian Galbreath,14,QB,5-3,190,1997,Rockford,IL,University of Saint Mary,72,3,7,42.9,0,0,NR,80.7,45,16,15,0,0,1,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sarah Gomez,15,QB,5-8,165,1993,Coppell,TX,Texas Tech University,92,8,27,29.6,0,2,NR,10.4,0,7,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,168,0,39,0,0,0,0,0,0,0,0
Tikia Constantine,16,RB,5-3,130,1987,Queens,NY,US Army,0,0,0,0,0,0,0,0,6,5,3,0,0,1,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laura Saettele,17,WR,5-3,122,1990,Saint Louis,MO,Marquette HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiana Moore,19,WR,5-4,165,NR,Kansas City,MO,Raytown High School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aubrei Crooks,20,DL,5-7,200,1986,Warrensburg,MO,UCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Ray,21,DB,5-3,135,1990,Kansas City,MO,University of Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken Gabriel,22,RB,5-6,165,NR,Dallas,TX,Western Texas,0,0,0,0,0,0,0,0,347,56,53,3,15,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Trei Brown,24,RB,5-5,165,NR,Kansas City,MO,Park University,0,0,0,0,0,0,0,0,8,7,7,0,14,2,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kaitlyn Easton,25,TE,5-7,170,1997,Kansas City,MO,University of Kansas,0,0,0,0,0,0,0,0,0,0,0,0,11,1,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,209,0,39,0,0,0,0,0,0,0,0
Anna Shields,28,LB,5-2,170,1988,Kansas City,KS,Wyandotte H.S.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dee Jackson-Ross,30,DB,5-7,145,1986,Columbus,OH,DeVry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kechelle Herring,32,DB,5-2,132,NR,Kansas City,MO,Raytown South High School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kassidy Snowden,33,DB,5-5,176,1995,Nashville,AR,Avila University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,3.5,0,0,2,60,NR,0,0,0,0,0,3,0,2,35,23,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tinika Burns,35,DL,5-7,227,NR,Kansas City,MO,University of Central Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnise Wilson,36,RB,5-1,145,1989,Los Angeles,CA,USMC,0,0,0,0,0,0,0,0,63,26,14,1,5,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rose DeLuco,37,DL,5-3,180,1983,NR,NR,Baker University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alana Ferguson,38,RB,NR,NR,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,2,NR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hana Yocom,41,LB,5-6,155,1998,Grandview,MO,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jess Sherman,43,WR,5-9,132,1996,Sydney,Australia,Macquarie University,0,0,0,0,0,0,0,0,0,0,0,0,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatanisha Young,44,RB,5-0,170,NR,Ft. Worth,TX,Prairie View A&M University,0,0,0,0,0,0,0,0,18,4,6,0,15,1,15,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marielle Alexander,47,WR,5-6,155,1991,Liberty,MO,Concorde Career College,0,0,0,0,0,0,0,0,0,0,0,0,40,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alana Stewart,48,OL,5-1,206,1986,Overland Park,KS,KU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelly Whitehead,49,LB,5-6,165,1999,Adelaide,Australia,Flinders University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,18,17,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desiree Spivey,52,LB,5-5,185,1985,Roseville,MI,Siena Heights University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,1,0,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theresa Honeycutt,53,OL,5-11,305,1991,Seward,NE,University of Nebraska - Lincoln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
