Player Name,Player Number,Position,Height,Weight,Birth Year,Hometown,Home State,School,Passing Yards,Passing Comp,Passing Att,Passing Pct,Passing TD,Passing Int,Passing Long,Passing Rating,Rushing Yards,Rushing Carries,Rushing Long,Rushing TD,Receiving Yards,Receiving Rec,Receiving Long,Receiving TD,Tackles Solo,Tackles Assists,Tackles For Loss,Sacks,Forced Fumbles,Interceptions,Interception Return Yards,Interception Return Long,Interception Return TD,Fumble Recoveries,Fumble Return Yards,Fumble Return Long,Fumble Return TD,Pass Deflections,Blocked Kicks and Punts,Kickoff Returns,Kickoff Returns Yards,Kickoff Returns Long,Kickoff Returns TD,Punt Returns,Punt Return Yards,Punt Return Long,Punt Return TD,Punts,Punting Yards,Punting Touchbacks,Punting Long,Touchdowns,Field Goals,Field Goal Att,Field Goal Long,PAT Kicks,PAT Kicks Att,Safeties,PAT Conversions
Molly Richardson,1,QB,5-4,130,1989,Jacksonville,FL,Rose-Hulman Institute of Technology,424,52,137,38,1,11,NR,15.6,24,26,12,0,7,1,7,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paige Jones,3,LB,5-2,144,1985,Jacksonville,FL,Florida State College of Jacksonville,0,0,0,0,0,0,0,0,45,18,18,1,30,4,10,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Leslie Hubbell,4,S,5-7,155,1978,Baltimore,MD,San Diego State,0,0,0,0,0,0,0,0,8,3,6,0,0,0,0,0,10,7,1,0,0,0,0,0,0,1,0,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brianna Daniel,5,QB,5-7,135,1996,Newport News,VA,NR,56,8,29,27.6,0,2,NR,10.8,0,1,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sydney Smith,6,DB,5-6,130,2000,Savannah,GA,Georgia Southern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,8,8,0,0,0,0,0,0,0,2,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiffany Sarroca,7,WR,5-5,130,1991,Jacksonville,FL,FSCJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrystin Lucas,8,WR,5-5,160,2004,Jacksonville,FL,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shanysse Emerenciana,9,WR,5-3,130,1996,Willemstad,Curacao,Florida Tech,0,0,0,0,0,0,0,0,7,2,15,0,48,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiarysse Emerenciana,10,WR,5-2,132,1996,Willemstad,Curacao,Florida Tech,0,0,0,0,0,0,0,0,6,1,6,0,56,4,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rebeka Bell,11,WR,5-1,110,1990,St Augustine,FL,Saint Leo University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
