Player Name,Player Number,Position,Height,Weight,Birth Year,Hometown,Home State,School,Passing Yards,Passing Comp,Passing Att,Passing Pct,Passing TD,Passing Int,Passing Long,Passing Rating,Rushing Yards,Rushing Carries,Rushing Long,Rushing TD,Receiving Yards,Receiving Rec,Receiving Long,Receiving TD,Tackles Solo,Tackles Assists,Tackles For Loss,Sacks,Forced Fumbles,Interceptions,Interception Return Yards,Interception Return Long,Interception Return TD,Fumble Recoveries,Fumble Return Yards,Fumble Return Long,Fumble Return TD,Pass Deflections,Blocked Kicks and Punts,Kickoff Returns,Kickoff Returns Yards,Kickoff Returns Long,Kickoff Returns TD,Punt Returns,Punt Return Yards,Punt Return Long,Punt Return TD,Punts,Punting Yards,Punting Touchbacks,Punting Long,Touchdowns,Field Goals,Field Goal Att,Field Goal Long,PAT Kicks,PAT Kicks Att,Safeties,PAT Conversions
Bear McLean,0,LB,5-9,162,1996,Philadelphia,PA,Rowan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanisha Norman,2,DB,5-7,150,1995,Memphis,TN,Middle Tennessee State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paytience Kamuta,3,QB,5-8,245,2005,Tacoma,WA,Pierce College,302,18,58,31,4,1,58,65.4,19,18,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Riah Bentley,5,WR,5-7,136,1992,Federal Way,WA,PLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krista Seaman,6,DB,5-5,132,1992,Lawrence,KS,University of Texas at Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikaile Fortson,7,LB,5-8,175,1992,Seattle,WA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,0,1,83,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bri Irons,8,RB,4-8,135,1993,Kent,WA,California State University Monterey Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay Lewis,9,WR,5-5,145,1997,West Orange,NJ,University of Nevada,0,0,0,0,0,0,0,0,28,7,11,0,46,7,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,136,85,1,5,92,38,1,0,0,0,0,3,0,0,0,0,0,0,0
Shaunya Kahananui,10,WR,5-9,165,2000,Waianae,HI,Evergreen State College,0,0,0,0,0,0,0,0,6,1,6,0,45,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jocelyn Fernandez,11,WR,5-4,150,1998,Santa Fe,NM,Weatherford College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,NR,0,1,0,3,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulina Lopez,13,LB,5-2,147,1999,Zacatecas,MX,UAZ (Mexico),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,1.5,0,0,0,0,0,0,1,10,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Alexis Catton,14,QB,5-6,140,2000,Edmonds,WA,Portland State University,19,6,15,40,0,2,8,8.3,0,1,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kathleen Carroll,15,WR,5-0,147,1991,Liberty Corner,NJ,Fordham University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jocelyn Charette,16,K,5-10,150,NR,Seattle,WA,University of Washington,0,0,0,0,0,0,0,0,26,2,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,7,248,0,54,0,4,8,31,15,16,0,0
Ana Barbosa Venegas,17,WR,5-5,155,1991,Mexico City,MX,UN/AM,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CiCi Mwendandu,18,DT,5-3,175,1989,Vancouver,WA,Willamette University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ikeisha Dobbin,19,WR,5-5,135,1991,Clarksville,TN,APSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andraliah Lee,20,RB,5-5,175,1996,29 Palms,CA,Green River Community College,0,0,0,0,0,0,0,0,272,60,27,3,0,1,NR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Stella Martin,21,WR,5-10,185,1998,Kempten,"Bavaria, Germany",NR,0,0,0,0,0,0,0,0,24,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Molly Tester,23,LB,5-2,170,1993,Grapeview,WA,Olympic College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melonie Washington,24,LB,5-6,180,1989,Manhattan,NY,Pierce College / Monroe College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joselan Teregeyo,25,WR,5-6,135,2006,Tacoma,WA,Franklin Pierce High School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erica Jackson,26,CB,5-7,150,1999,Tacoma,WA,Western Washington University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,1,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adriana Gutierrez,27,RB,5-1,150,1997,San Diego,CA,San Diego State,0,0,0,0,0,0,0,0,349,70,37,4,75,6,28,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,222,87,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Cinna Ford,28,WR,5-5,160,1997,Seattle,WA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandra Sweet,31,LB,5-7,150,1987,Burien,WA,South Seattle Community College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,4.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kritt Tucker,32,DE,5-5,175,1987,Graham,WA,Oregon State / George Fox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,5,2,0,0,0,0,0,2,0,NR,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Venom Garcia,33,LB,5-4,145,2002,Mexico,MX,New Element University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tasha Wilson,34,DE,5-3,160,1987,Dalton,GA,Northwest Technical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kris Grimes,37,RB,5-3,216,NR,Compton,CA,Southern Illinois University Carbondale,0,0,0,0,0,0,0,0,226,36,38,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
Maddie Garrison,38,DB,5-6,130,2004,Woodinville,WA,University of Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
