Player Name,Player Number,Position,Height,Weight,Birth Year,Hometown,Home State,School,Passing Yards,Passing Comp,Passing Att,Passing Pct,Passing TD,Passing Int,Passing Long,Passing Rating,Rushing Yards,Rushing Carries,Rushing Long,Rushing TD,Receiving Yards,Receiving Rec,Receiving Long,Receiving TD,Tackles Solo,Tackles Assists,Tackles For Loss,Sacks,Forced Fumbles,Interceptions,Interception Return Yards,Interception Return Long,Interception Return TD,Fumble Recoveries,Fumble Return Yards,Fumble Return Long,Fumble Return TD,Pass Deflections,Blocked Kicks and Punts,Kickoff Returns,Kickoff Returns Yards,Kickoff Returns Long,Kickoff Returns TD,Punt Returns,Punt Return Yards,Punt Return Long,Punt Return TD,Punts,Punting Yards,Punting Touchbacks,Punting Long,Touchdowns,Field Goals,Field Goal Att,Field Goal Long,PAT Kicks,PAT Kicks Att,Safeties,PAT Conversions
Britnee Sangalan,1,WR,5-4,130,1994,Washington,DC,NR,0,0,0,0,0,0,0,0,0,0,0,0,95,5,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Quiana Ford,2,DB,5-8,150,1990,Washington,DC,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,3,0,3,87,46,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Dasha Jones,3,WR,5-5,140,1997,Landover,MD,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheri Gantt,4,RB,5-2,140,1990,Washington,DC,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TaShaun Leigh,5,DB,5-8,145,1996,Hampton,VA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0.5,0,0,1,86,86,1,0,0,0,0,1,0,0,0,0,0,2,32,26,0,0,0,0,0,1,0,0,0,0,0,0,0
Ashley Clark,7,QB,5-10,165,1992,Richmond,CA,NR,584,37,99,37.4,7,2,21,73,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanaysa Henderson,8,WR,6-0,185,1994,Brooklyn,NY,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasmine Ballard,9,RB,5-6,197,2001,Hampton,VA,NR,0,0,0,0,0,0,0,0,779,92,95,9,24,2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,0,7
Kea Mercer,10,RB,5-2,125,1993,Clinton,MD,n/a,0,0,0,0,0,0,0,0,149,18,39,3,47,6,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,91,34,0,1,14,14,0,0,0,0,0,5,0,0,0,0,0,0,2
LaShantel Wilson,13,DB,5-9,195,1984,Washington,DC,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,0,0,1,11,NR,0,1,67,NR,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeree Clark,14,RB,5-3,150,1988,Middletown,PA,NR,0,0,0,0,0,0,0,0,51,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Mickayla Martin,17,TE,5-1,198,1989,Forestville,MD,NR,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawntae Barnes,18,RB,5-3,190,1989,Landover,MD,NR,0,0,0,0,0,0,0,0,48,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Carrie Mills,20,DL,5-6,150,1992,Richmond,VA,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
